Timestamp,Temperature,Humidity
2026-06-24 00:52:28,39.02,68.91
2026-06-24 00:52:30,34.11,42.9
2026-06-24 00:52:32,31.14,48.01
2026-06-24 00:52:34,32.25,62.49
2026-06-24 00:52:36,39.54,52.48
2026-06-24 00:52:38,30.33,69.58
2026-06-24 00:52:40,39.78,64.15
2026-06-24 00:52:42,30.75,42.27
2026-06-24 00:52:44,31.47,43.47
2026-06-24 00:52:46,30.32,43.32
2026-06-24 00:52:48,27.52,64.55
2026-06-24 00:52:50,37.58,51.42
2026-06-24 00:52:52,26.72,67.4
2026-06-24 00:52:54,31.7,63.4
2026-06-24 00:52:56,34.9,63.92
2026-06-24 00:52:58,27.37,61.64
2026-06-24 00:53:00,35.3,40.69
2026-06-24 00:53:02,33.78,47.19
2026-06-24 00:53:04,30.87,42.29
2026-06-24 00:53:06,31.52,58.73
2026-06-24 00:53:08,30.62,40.63
2026-06-24 00:53:10,30.4,63.01
2026-06-24 00:53:12,32.88,42.71
2026-06-24 00:53:14,36.03,43.36
2026-06-24 00:53:16,28.39,61.08
2026-06-24 00:53:18,38.62,46.79
2026-06-24 00:53:20,29.99,41.77
2026-06-24 00:53:22,28.53,43.75
2026-06-24 00:53:24,37.51,43.82
2026-06-24 00:53:26,38.45,54.41
2026-06-24 00:53:28,36.86,46.34
2026-06-24 00:53:30,35.68,48.36
2026-06-24 00:53:32,25.45,44.4
2026-06-24 00:53:34,30.23,62.88
2026-06-24 00:53:36,29.58,56.06
2026-06-24 00:53:38,30.75,61.06
2026-06-24 00:53:40,27.98,50.38
2026-06-24 00:53:42,33.17,63.75
2026-06-24 00:53:44,32.06,40.32
2026-06-24 00:53:46,34.3,41.4
2026-06-24 00:53:48,29.14,60.89
2026-06-24 00:53:50,30.81,62.32
2026-06-24 00:53:52,25.62,67.92
2026-06-24 00:53:54,33.4,49.61
2026-06-24 00:53:56,34.45,64.56
2026-06-24 00:53:58,39.05,67.74
2026-06-24 00:54:00,32.64,65.7
2026-06-24 00:54:02,38.58,44.92
2026-06-24 00:54:04,35.04,57.26
2026-06-24 00:54:06,31.27,45.89
2026-06-24 00:54:08,35.83,57.79
2026-06-24 00:54:10,37.58,45.21
2026-06-24 00:54:12,31.91,56.25
2026-06-24 00:54:14,36.95,57.73
2026-06-24 00:54:16,25.1,47.14
2026-06-24 00:54:18,31.67,52.78
2026-06-24 00:54:20,38.83,54.53
2026-06-24 00:54:22,27.08,64.67
2026-06-24 00:54:24,26.48,49.56
2026-06-24 00:54:26,27.71,41.69
2026-06-24 00:54:28,30.86,63.89
2026-06-24 00:54:30,38.22,51.52
2026-06-24 00:54:32,28.94,44.07
2026-06-24 00:54:34,31.81,51.03
2026-06-24 00:54:36,25.35,67.05
2026-06-24 00:54:38,26.55,45.42
2026-06-24 00:54:40,39.55,47.23
2026-06-24 00:54:42,28.74,52.53
2026-06-24 00:54:44,34.94,53.81
2026-06-24 00:54:46,30.44,60.5
2026-06-24 00:54:48,39.11,43.93
2026-06-24 00:54:50,35.33,53.61
2026-06-24 00:54:52,28.73,50.93
2026-06-24 00:54:54,33.47,58.92
2026-06-24 00:54:56,37.17,54.63
2026-06-24 00:54:58,31.13,63.05
2026-06-24 00:55:00,32.64,45.11
2026-06-24 00:55:02,36.39,58.16
2026-06-24 00:55:04,39.91,68.49
2026-06-24 00:55:06,38.91,45.37
2026-06-24 00:55:08,36.19,69.88
2026-06-24 00:55:10,39.29,41.23
2026-06-24 00:55:12,33.18,48.21
2026-06-24 00:55:14,26.83,60.4
2026-06-24 00:55:16,32.23,54.35
2026-06-24 00:55:18,27.47,52.31
2026-06-24 00:55:20,27.99,54.29
2026-06-24 00:55:22,39.53,41.38
2026-06-24 00:55:24,37.5,40.29
2026-06-24 00:55:26,33.13,57.3
2026-06-24 00:55:28,37.1,41.75
2026-06-24 00:55:30,28.54,65.59
2026-06-24 00:55:32,30.54,40.25
2026-06-24 00:55:34,32.33,54.27
2026-06-24 00:55:36,28.19,57.65
2026-06-24 00:55:38,30.25,59.6
2026-06-24 00:55:40,33.16,58.27
2026-06-24 00:55:42,38.4,64.71
2026-06-24 00:55:44,33.91,52.05
2026-06-24 00:55:46,37.99,66.09
2026-06-24 00:55:48,29.12,48.78
2026-06-24 00:55:50,27.57,62.74
2026-06-24 00:55:52,34.45,57.76
2026-06-24 00:55:54,32.66,59.44
2026-06-24 00:55:56,38.03,56.48
2026-06-24 00:55:58,37.68,51.78
2026-06-24 00:56:00,39.09,55.28
2026-06-24 00:56:02,35.59,55.14
2026-06-24 00:56:04,29.42,65.81
2026-06-24 00:56:06,33.46,68.54
2026-06-24 00:56:08,32.33,53.82
2026-06-24 00:56:10,32.08,56.24
2026-06-24 00:56:12,27.76,54.67
2026-06-24 00:56:14,30.38,61.39
2026-06-24 00:56:16,39.09,66.8
2026-06-24 00:56:18,32.67,58.62
2026-06-24 00:56:20,36.29,42.88
2026-06-24 00:56:22,33.79,48.17
2026-06-24 00:56:24,30.53,57.32
2026-06-24 00:56:26,27.23,59.65
2026-06-24 00:56:28,30.47,40.59
2026-06-24 00:56:30,35.09,55.06
2026-06-24 00:56:32,34.25,54.27
2026-06-24 00:56:34,25.45,59.25
2026-06-24 00:56:36,28.15,59.12
2026-06-24 00:56:38,37.61,50.13
2026-06-24 00:56:40,39.78,56.28
2026-06-24 00:56:42,25.7,50.44
2026-06-24 00:56:44,33.8,41.8
2026-06-24 00:56:46,29.15,50.39
2026-06-24 00:56:48,34.74,62.35
2026-06-24 00:56:50,39.32,62.38
2026-06-24 00:56:52,30.2,66.3
2026-06-24 00:56:54,34.96,48.36
2026-06-24 00:56:56,35.62,41.64
2026-06-24 00:56:58,26.55,43.62
2026-06-24 00:57:00,27.92,68.47
2026-06-24 00:57:02,31.47,43.84
2026-06-24 00:57:04,31.46,52.97
2026-06-24 00:57:06,25.32,54.12
2026-06-24 00:57:08,28.64,52.73
2026-06-24 00:57:10,39.46,46.29
2026-06-24 00:57:12,32.62,49.62
2026-06-24 00:57:14,39.51,60.11
2026-06-24 00:57:16,31.35,42.54
2026-06-24 00:57:18,36.85,44.42
2026-06-24 00:57:20,25.93,53.37
2026-06-24 00:57:22,27.44,57.58
2026-06-24 00:57:24,33.33,47.81
2026-06-24 00:57:26,31.63,51.16
2026-06-24 00:57:28,30.28,69.52
2026-06-24 00:57:30,26.71,49.8
2026-06-24 00:57:32,30.16,40.07
2026-06-24 00:57:34,39.47,44.85
2026-06-24 00:57:36,35.27,51.91
2026-06-24 00:57:38,27.48,49.3
2026-06-24 00:57:40,39.82,55.24
2026-06-24 00:57:42,28.39,45.5
2026-06-24 00:57:44,38.77,55.65
2026-06-24 00:57:46,35.29,58.25
2026-06-24 00:57:48,30.25,50.23
2026-06-24 00:57:50,28.65,52.61
2026-06-24 00:57:52,35.55,41.12
2026-06-24 00:57:54,25.73,62.6
2026-06-24 00:57:56,29.55,59.39
2026-06-24 00:57:58,31.24,50.87
2026-06-24 00:58:00,33.85,60.8
2026-06-24 00:58:02,28.15,48.45
2026-06-24 00:58:04,38.39,53.8
2026-06-24 00:58:06,35.57,43.01
2026-06-24 00:58:08,35.35,49.97
2026-06-24 00:58:10,39.52,58.04
2026-06-24 00:58:12,37.96,56.94
2026-06-24 00:58:14,30.08,42.21
2026-06-24 00:58:16,31.98,57.44
2026-06-24 00:58:18,29.26,55.7
2026-06-24 00:58:20,31.86,43.12
2026-06-24 00:58:22,34.51,42.75
2026-06-24 00:58:24,34.61,44.82
2026-06-24 00:58:26,31.7,54.22
2026-06-24 00:58:28,28.95,46.01
2026-06-24 00:58:30,36.49,46.31
2026-06-24 00:58:32,33.06,50.58
2026-06-24 00:58:34,27.33,68.22
2026-06-24 00:58:36,38.59,69.01
2026-06-24 00:58:38,27.25,58.88
2026-06-24 00:58:40,39.6,56.08
2026-06-24 00:58:42,35.27,67.51
2026-06-24 00:58:44,28.25,58.04
2026-06-24 00:58:46,36.87,67.72
2026-06-24 00:58:48,37.94,47.29
2026-06-24 00:58:50,30.24,46.2
2026-06-24 00:58:52,37.58,68.69
2026-06-24 00:58:54,28.27,46.69
2026-06-24 00:58:56,39.75,42.9
2026-06-24 00:58:58,38.81,57.64
2026-06-24 00:59:00,35.45,42.22
2026-06-24 00:59:02,35.5,48.86
2026-06-24 00:59:04,26.38,47.84
2026-06-24 00:59:06,34.34,48.4
2026-06-24 00:59:08,29.39,65.72
2026-06-24 00:59:10,29.68,59.88
2026-06-24 00:59:12,26.28,56.38
2026-06-24 00:59:14,32.39,58.5
2026-06-24 00:59:16,28.33,69.16
2026-06-24 00:59:18,28.57,43.71
2026-06-24 00:59:20,33.61,42.46
2026-06-24 00:59:22,25.95,53.66
2026-06-24 00:59:24,33.12,46.45
2026-06-24 00:59:26,25.9,52.19
2026-06-24 00:59:28,37.36,50.25
2026-06-24 00:59:30,30.02,66.35
2026-06-24 00:59:32,36.1,49.84
2026-06-24 00:59:34,38.57,66.99
2026-06-24 00:59:36,38.13,66.92
2026-06-24 00:59:38,28.37,47.66
2026-06-24 00:59:40,25.57,62.07
2026-06-24 00:59:42,35.97,48.1
2026-06-24 00:59:44,37.87,68.46
2026-06-24 00:59:46,37.48,43.93
2026-06-24 00:59:48,34.96,46.26
2026-06-24 00:59:50,30.13,52.56
2026-06-24 00:59:52,39.77,61.0
2026-06-24 00:59:54,26.59,65.62
2026-06-24 00:59:56,34.33,57.35
2026-06-24 00:59:58,27.11,68.61
2026-06-24 01:00:00,32.95,68.26
2026-06-24 01:00:02,28.12,61.95
2026-06-24 01:00:04,29.25,68.15
2026-06-24 01:00:06,31.45,54.96
2026-06-24 01:00:08,31.09,66.89
2026-06-24 01:00:10,37.57,45.65
2026-06-24 01:00:12,26.0,48.34
2026-06-24 01:00:14,27.6,66.18
2026-06-24 01:00:16,26.66,61.56
2026-06-24 01:00:18,25.93,58.9
2026-06-24 01:00:20,30.25,60.85
2026-06-24 01:00:22,39.42,47.31
2026-06-24 01:00:24,30.34,67.56
2026-06-24 01:00:26,37.54,67.73
2026-06-24 01:00:28,27.84,54.01
2026-06-24 01:00:30,27.63,48.34
2026-06-24 01:00:32,35.94,49.75
2026-06-24 01:00:34,25.36,49.09
2026-06-24 01:00:36,33.21,65.43
2026-06-24 01:00:38,25.65,61.83
2026-06-24 01:00:40,25.54,59.6
2026-06-24 01:00:42,37.75,68.75
2026-06-24 01:00:44,30.19,42.92
2026-06-24 01:00:46,34.31,46.84
2026-06-24 01:00:48,28.83,61.39
2026-06-24 01:00:50,35.96,64.59
2026-06-24 01:00:52,27.47,63.13
2026-06-24 01:00:54,25.09,60.19
2026-06-24 01:00:56,37.6,62.03
2026-06-24 01:00:58,37.27,51.58
2026-06-24 01:01:00,25.62,68.24
2026-06-24 01:01:02,33.01,58.57
2026-06-24 01:01:04,26.39,54.25
2026-06-24 01:01:06,31.32,56.77
2026-06-24 01:01:08,34.51,62.85
2026-06-24 01:01:10,39.32,62.74
2026-06-24 01:01:12,37.84,46.59
2026-06-24 01:01:15,33.7,63.78
2026-06-24 01:01:17,34.13,61.96
2026-06-24 01:01:19,32.89,62.81
2026-06-24 01:01:21,26.42,58.52
2026-06-24 01:01:23,37.75,53.39
2026-06-24 01:01:25,39.2,50.86
2026-06-24 01:01:27,39.19,49.71
2026-06-24 01:01:29,35.61,53.33
2026-06-24 01:01:31,26.24,47.92
2026-06-24 01:01:33,28.32,47.35
2026-06-24 01:01:35,37.24,54.42
2026-06-24 01:01:37,35.71,63.97
2026-06-24 01:01:39,35.59,54.24
2026-06-24 01:01:41,39.9,58.35
2026-06-24 01:01:43,34.99,65.22
2026-06-24 01:01:45,32.18,55.49
2026-06-24 01:01:47,39.53,67.55
2026-06-24 01:01:49,27.3,50.98
2026-06-24 01:01:51,35.36,56.44
2026-06-24 01:01:53,27.95,69.06
2026-06-24 01:01:55,34.98,43.43
2026-06-24 01:01:57,36.84,41.51
2026-06-24 01:01:59,27.87,47.02
2026-06-24 01:02:01,26.18,45.89
2026-06-24 01:02:03,39.51,51.31
2026-06-24 01:02:05,26.55,51.2
2026-06-24 01:02:07,38.62,45.94
2026-06-24 01:02:09,32.86,63.3
2026-06-24 01:02:11,25.69,45.32
2026-06-24 01:02:13,33.97,62.72
2026-06-24 01:02:15,28.78,57.07
2026-06-24 01:02:17,35.91,67.19
2026-06-24 01:02:19,29.68,55.74
2026-06-24 01:02:21,29.23,43.85
2026-06-24 01:02:23,35.83,67.8
2026-06-24 01:02:25,27.34,62.5
2026-06-24 01:02:27,29.04,64.57
2026-06-24 01:02:29,39.69,55.19
2026-06-24 01:02:31,36.92,51.44
2026-06-24 01:02:33,34.57,51.4
2026-06-24 01:02:35,35.18,41.31
2026-06-24 01:02:37,33.9,69.95
2026-06-24 01:02:39,32.83,56.19
2026-06-24 01:02:41,31.63,52.18
2026-06-24 01:02:43,29.74,49.17
2026-06-24 01:02:45,29.41,64.22
2026-06-24 01:02:47,32.44,67.33
2026-06-24 01:02:49,29.15,48.25
2026-06-24 01:02:51,26.58,64.61
2026-06-24 01:02:53,31.76,56.56
2026-06-24 01:02:55,34.76,68.64
2026-06-24 01:02:57,27.92,44.61
2026-06-24 01:02:59,27.51,50.98
2026-06-24 01:03:01,29.51,53.55
2026-06-24 01:03:03,25.57,57.96
2026-06-24 01:03:05,33.23,48.74
2026-06-24 01:03:07,35.46,69.07
2026-06-24 01:03:09,31.23,68.0
2026-06-24 01:03:11,27.73,40.59
2026-06-24 01:03:13,30.64,57.45
2026-06-24 01:03:15,39.32,43.19
2026-06-24 01:03:17,35.62,46.08
2026-06-24 01:03:19,34.94,64.73
2026-06-24 01:03:21,31.53,59.81
2026-06-24 01:03:23,29.79,40.77
2026-06-24 01:03:25,27.53,52.98
2026-06-24 01:03:27,32.04,53.59
2026-06-24 01:03:29,31.86,69.67
2026-06-24 01:03:31,32.82,67.14
2026-06-24 01:03:33,36.66,53.45
2026-06-24 01:03:35,29.08,41.5
2026-06-24 01:03:37,30.48,69.44
2026-06-24 01:03:39,35.04,69.56
2026-06-24 01:03:41,29.92,42.83
2026-06-24 01:03:43,38.19,56.16
2026-06-24 01:03:45,38.66,44.5
2026-06-24 01:03:47,37.31,67.68
2026-06-24 01:03:49,27.98,59.79
2026-06-24 01:03:51,25.66,66.52
2026-06-24 01:03:53,33.88,63.15
